"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"UK000003005","LERWICK, UK","2023-05-24","49","54","48"
"UK000003005","LERWICK, UK","2023-05-25","49","54","47"
"UK000003005","LERWICK, UK","2023-05-26","49","53","46"
"UK000003005","LERWICK, UK","2023-05-27","49","53","48"
"UK000003005","LERWICK, UK","2023-05-28","47","52","41"
"UK000003005","LERWICK, UK","2023-05-29","49","53","47"
"UK000003005","LERWICK, UK","2023-05-30","49","52","48"
"UK000003005","LERWICK, UK","2023-05-31","49","52","48"
"UK000003005","LERWICK, UK","2023-06-01","46","54","41"
"UK000003005","LERWICK, UK","2023-06-02","47","55","39"
"UK000003005","LERWICK, UK","2023-06-03","49","55","46"
"UK000003005","LERWICK, UK","2023-06-04","50","54","46"
"UK000003005","LERWICK, UK","2023-06-05","50","54","45"
"UK000003005","LERWICK, UK","2023-06-06","51","59","49"
"UK000003005","LERWICK, UK","2023-06-07","51","52","49"
"UK000003005","LERWICK, UK","2023-06-08","48","54","42"
"UK000003005","LERWICK, UK","2023-06-09","49","59","46"
"UK000003005","LERWICK, UK","2023-06-10","52","60","47"
"UK000003005","LERWICK, UK","2023-06-11","54","67","51"
"UK000003005","LERWICK, UK","2023-06-12","57","62","51"
"UK000003005","LERWICK, UK","2023-06-13","56","70","52"
"UK000003005","LERWICK, UK","2023-06-14","58","72","53"
"UK000003005","LERWICK, UK","2023-06-15","62","58","52"
"UK000003005","LERWICK, UK","2023-06-16","54","55","52"
"UK000003005","LERWICK, UK","2023-06-17","51","56","49"
"UK000003005","LERWICK, UK","2023-06-18","52","59","49"
"UK000003005","LERWICK, UK","2023-06-19","55","62","51"
"UK000003005","LERWICK, UK","2023-06-20","57","58","54"
"UK000003005","LERWICK, UK","2023-06-21","56","59","55"
"UK000003005","LERWICK, UK","2023-06-22","55","62","53"
"UK000003005","LERWICK, UK","2023-06-23","55","60","48"
"UK000003005","LERWICK, UK","2023-06-24","56","62","54"
"UK000003005","LERWICK, UK","2023-06-25","58","60","55"
"UK000003005","LERWICK, UK","2023-06-26","56","62","54"
"UK000003005","LERWICK, UK","2023-06-27","56","60","52"
"UK000003005","LERWICK, UK","2023-06-28","56","61","54"
"UK000003005","LERWICK, UK","2023-06-29","55","61","51"
"UK000003005","LERWICK, UK","2023-06-30","55","59","51"
"UK000003005","LERWICK, UK","2023-07-01","55","58","54"
"UK000003005","LERWICK, UK","2023-07-02","54","56","52"
"UK000003005","LERWICK, UK","2023-07-03","53","56","51"
"UK000003005","LERWICK, UK","2023-07-04","51","58","48"
"UK000003005","LERWICK, UK","2023-07-05","52","60","47"
"UK000003005","LERWICK, UK","2023-07-06","55","62","47"
"UK000003005","LERWICK, UK","2023-07-07","56","65","54"
"UK000003005","LERWICK, UK","2023-07-08","59","66","54"
"UK000003005","LERWICK, UK","2023-07-09","60","61","55"
"UK000003005","LERWICK, UK","2023-07-10","56","61","55"
"UK000003005","LERWICK, UK","2023-07-11","57","60","54"
"UK000003005","LERWICK, UK","2023-07-12","56","58","54"
"UK000003005","LERWICK, UK","2023-07-13","53","61","51"
"UK000003005","LERWICK, UK","2023-07-14","55","62","49"
"UK000003005","LERWICK, UK","2023-07-15","57","63","55"
"UK000003005","LERWICK, UK","2023-07-16","58","58","54"
"UK000003005","LERWICK, UK","2023-07-17","52","58","50"
"UK000003005","LERWICK, UK","2023-07-18","53","52","49"
"UK000003005","LERWICK, UK","2023-07-19","50","54","49"
"UK000003005","LERWICK, UK","2023-07-20","50","57","48"
"UK000003005","LERWICK, UK","2023-07-21","52","60","47"
"UK000003005","LERWICK, UK","2023-07-22","55","59","50"
"UK000003005","LERWICK, UK","2023-07-23","53","58","49"
"UK000003005","LERWICK, UK","2023-07-24","53","53","49"
"UK000003005","LERWICK, UK","2023-07-25","50","56","49"
"UK000003005","LERWICK, UK","2023-07-26","51","59","49"
"UK000003005","LERWICK, UK","2023-07-27","52","57","45"
"UK000003005","LERWICK, UK","2023-07-28","55","59","50"
"UK000003005","LERWICK, UK","2023-07-29","57","62","54"
"UK000003005","LERWICK, UK","2023-07-30","58","61","55"
"UK000003005","LERWICK, UK","2023-07-31","57","61","55"
"UK000003005","LERWICK, UK","2023-08-01","55","61","52"
"UK000003005","LERWICK, UK","2023-08-02","56","60","53"
"UK000003005","LERWICK, UK","2023-08-03","55","55","53"
"UK000003005","LERWICK, UK","2023-08-04","52","56","49"
"UK000003005","LERWICK, UK","2023-08-05","51","57","47"
"UK000003005","LERWICK, UK","2023-08-06","51","58","45"
"UK000003005","LERWICK, UK","2023-08-07","51","54","46"
"UK000003005","LERWICK, UK","2023-08-08","50","56","48"
"UK000003005","LERWICK, UK","2023-08-09","51","60","48"
"UK000003005","LERWICK, UK","2023-08-10","54","58","49"
"UK000003005","LERWICK, UK","2023-08-11","56","61","53"
"UK000003005","LERWICK, UK","2023-08-12","56","61","49"
"UK000003005","LERWICK, UK","2023-08-13","57","63","56"
"UK000003005","LERWICK, UK","2023-08-14","57","58","53"
"UK000003005","LERWICK, UK","2023-08-15","55","59","55"
"UK000003005","LERWICK, UK","2023-08-16","54","60","52"
"UK000003005","LERWICK, UK","2023-08-17","54","61","50"
"UK000003005","LERWICK, UK","2023-08-18","56","62","52"
"UK000003005","LERWICK, UK","2023-08-19","58","66","56"
"UK000003005","LERWICK, UK","2023-08-20","58","62","52"
"UK000003005","LERWICK, UK","2023-08-21","58","62","53"
"UK000003005","LERWICK, UK","2023-08-22","57","61","56"
"UK000003005","LERWICK, UK","2023-08-23","55","59","52"
"UK000003005","LERWICK, UK","2023-08-24","56","57","49"
"UK000003005","LERWICK, UK","2023-08-25","55","60","53"
"UK000003005","LERWICK, UK","2023-08-26","56","56","54"
"UK000003005","LERWICK, UK","2023-08-27","54","56","53"
"UK000003005","LERWICK, UK","2023-08-28","53","59","50"
"UK000003005","LERWICK, UK","2023-08-29","54","60","52"
"UK000003005","LERWICK, UK","2023-08-30","54","59","47"
"UK000003005","LERWICK, UK","2023-08-31","56","58","52"
"UK000003005","LERWICK, UK","2023-09-01","54","60","53"
"UK000003005","LERWICK, UK","2023-09-02","53","58","44"
"UK000003005","LERWICK, UK","2023-09-03","56","59","55"
"UK000003005","LERWICK, UK","2023-09-04","57","61","54"
"UK000003005","LERWICK, UK","2023-09-05","55","58","53"
"UK000003005","LERWICK, UK","2023-09-06","55","64","48"
"UK000003005","LERWICK, UK","2023-09-07","57","69","55"
"UK000003005","LERWICK, UK","2023-09-08","62","66","56"
"UK000003005","LERWICK, UK","2023-09-09","59","59","56"
"UK000003005","LERWICK, UK","2023-09-10","54","57","50"
"UK000003005","LERWICK, UK","2023-09-11","54","53","52"
"UK000003005","LERWICK, UK","2023-09-12","49","54","49"
"UK000003005","LERWICK, UK","2023-09-13","47","58","40"
"UK000003005","LERWICK, UK","2023-09-14","53","57","47"
"UK000003005","LERWICK, UK","2023-09-15","52","56","50"
"UK000003005","LERWICK, UK","2023-09-16","51","58","48"
"UK000003005","LERWICK, UK","2023-09-17","51","57","41"
"UK000003005","LERWICK, UK","2023-09-18","55","56","53"
"UK000003005","LERWICK, UK","2023-09-19","51","58","47"
"UK000003005","LERWICK, UK","2023-09-20","53","56","47"
"UK000003005","LERWICK, UK","2023-09-21","53","56","50"
"UK000003005","LERWICK, UK","2023-09-22","52","53","51"
"UK000003005","LERWICK, UK","2023-09-23","48","58","46"
"UK000003005","LERWICK, UK","2023-09-24","53","60","43"
"UK000003005","LERWICK, UK","2023-09-25","57","57","52"
"UK000003005","LERWICK, UK","2023-09-26","55","58","53"
"UK000003005","LERWICK, UK","2023-09-27","54","58","51"
"UK000003005","LERWICK, UK","2023-09-28","55","56","53"
"UK000003005","LERWICK, UK","2023-09-29","53","52","52"
"UK000003005","LERWICK, UK","2023-09-30","50","58","49"
"UK000003005","LERWICK, UK","2023-10-01","53","57","42"
"UK000003005","LERWICK, UK","2023-10-02","53","55","51"
"UK000003005","LERWICK, UK","2023-10-03","51","53","50"
"UK000003005","LERWICK, UK","2023-10-04","49","56","42"
"UK000003005","LERWICK, UK","2023-10-05","49","54","41"
"UK000003005","LERWICK, UK","2023-10-06","50","49","48"
"UK000003005","LERWICK, UK","2023-10-07","44","50","41"
"UK000003005","LERWICK, UK","2023-10-08","45","55","38"
"UK000003005","LERWICK, UK","2023-10-09","48","56","44"
"UK000003005","LERWICK, UK","2023-10-10","52","49","45"
"UK000003005","LERWICK, UK","2023-10-11","47","50","43"
"UK000003005","LERWICK, UK","2023-10-12","47","49","43"
"UK000003005","LERWICK, UK","2023-10-13","45","45","44"
"UK000003005","LERWICK, UK","2023-10-14","42","48","41"
"UK000003005","LERWICK, UK","2023-10-15","39","53","35"
"UK000003005","LERWICK, UK","2023-10-16","48","51","35"
"UK000003005","LERWICK, UK","2023-10-17","49","50","48"
"UK000003005","LERWICK, UK","2023-10-18","48","49","44"
"UK000003005","LERWICK, UK","2023-10-19","47","45","47"
"UK000003005","LERWICK, UK","2023-10-20","44","49","42"
"UK000003005","LERWICK, UK","2023-10-21","43","49","40"
"UK000003005","LERWICK, UK","2023-10-22","48","52","42"
"UK000003005","LERWICK, UK","2023-10-23","47","49","43"
"UK000003005","LERWICK, UK","2023-10-24","48","52","41"
"UK000003005","LERWICK, UK","2023-10-25","48","47","47"
"UK000003005","LERWICK, UK","2023-10-26","47","49","44"
"UK000003005","LERWICK, UK","2023-10-27","45","48","43"
"UK000003005","LERWICK, UK","2023-10-28","44","47","40"
"UK000003005","LERWICK, UK","2023-10-29","45","46","44"
"UK000003005","LERWICK, UK","2023-10-30","44","44","42"
"UK000003005","LERWICK, UK","2023-10-31","42","49","40"
"UK000003005","LERWICK, UK","2023-11-01","39","50","34"
"UK000003005","LERWICK, UK","2023-11-02","48","50","36"
"UK000003005","LERWICK, UK","2023-11-03","47","49","45"
"UK000003005","LERWICK, UK","2023-11-04","45","49","42"
"UK000003005","LERWICK, UK","2023-11-05","46","51","40"
"UK000003005","LERWICK, UK","2023-11-06","47","52","45"
"UK000003005","LERWICK, UK","2023-11-07","42","47","37"
"UK000003005","LERWICK, UK","2023-11-08","43","47","36"
"UK000003005","LERWICK, UK","2023-11-09","43","47","38"
"UK000003005","LERWICK, UK","2023-11-10","44","45","39"
"UK000003005","LERWICK, UK","2023-11-11","42","46","41"
"UK000003005","LERWICK, UK","2023-11-12","43","46","39"
"UK000003005","LERWICK, UK","2023-11-13","45","45","40"
"UK000003005","LERWICK, UK","2023-11-14","42","46","39"
"UK000003005","LERWICK, UK","2023-11-15","42","43","38"
"UK000003005","LERWICK, UK","2023-11-16","39","45","36"
"UK000003005","LERWICK, UK","2023-11-17","38","47","35"
"UK000003005","LERWICK, UK","2023-11-18","45","46","32"
"UK000003005","LERWICK, UK","2023-11-19","45","44","45"
"UK000003005","LERWICK, UK","2023-11-20","43","51","43"
"UK000003005","LERWICK, UK","2023-11-21","42","49","35"
"UK000003005","LERWICK, UK","2023-11-22","48","43","36"
"UK000003005","LERWICK, UK","2023-11-23","40","40","38"
"UK000003005","LERWICK, UK","2023-11-24","37","44","33"
"UK000003005","LERWICK, UK","2023-11-25","39","45","35"
"UK000003005","LERWICK, UK","2023-11-26","42","43","38"
"UK000003005","LERWICK, UK","2023-11-27","41","38","39"
"UK000003005","LERWICK, UK","2023-11-28","37","40","34"
"UK000003005","LERWICK, UK","2023-11-29","38","40","33"
"UK000003005","LERWICK, UK","2023-11-30","37","37","36"
"UK000003005","LERWICK, UK","2023-12-01","33","37","28"
"UK000003005","LERWICK, UK","2023-12-02","34","42","27"
"UK000003005","LERWICK, UK","2023-12-03","36","39","31"
"UK000003005","LERWICK, UK","2023-12-04","36","40","30"
"UK000003005","LERWICK, UK","2023-12-05","34","42","33"
"UK000003005","LERWICK, UK","2023-12-06","32","42","26"
"UK000003005","LERWICK, UK","2023-12-07","41","42","29"
"UK000003005","LERWICK, UK","2023-12-08","41","45","40"
"UK000003005","LERWICK, UK","2023-12-09","42","45","40"
"UK000003005","LERWICK, UK","2023-12-10","44","43","41"
"UK000003005","LERWICK, UK","2023-12-11","41","40","41"
"UK000003005","LERWICK, UK","2023-12-12","38","45","36"
"UK000003005","LERWICK, UK","2023-12-13","38","47","33"
"UK000003005","LERWICK, UK","2023-12-14","44","50","37"
"UK000003005","LERWICK, UK","2023-12-15","47","51","43"
"UK000003005","LERWICK, UK","2023-12-16","47","50","45"
"UK000003005","LERWICK, UK","2023-12-17","48","47","41"
"UK000003005","LERWICK, UK","2023-12-18","45","44","44"
"UK000003005","LERWICK, UK","2023-12-19","41","47","38"
"UK000003005","LERWICK, UK","2023-12-20","39","40","34"
"UK000003005","LERWICK, UK","2023-12-21","39","36","36"
"UK000003005","LERWICK, UK","2023-12-22","32","47","29"
"UK000003005","LERWICK, UK","2023-12-23","35","47","28"
"UK000003005","LERWICK, UK","2023-12-24","43","39","33"
"UK000003005","LERWICK, UK","2023-12-25","37","40","36"
"UK000003005","LERWICK, UK","2023-12-26","36","40","35"
"UK000003005","LERWICK, UK","2023-12-27","37","39","34"
"UK000003005","LERWICK, UK","2023-12-28","36","41","33"
"UK000003005","LERWICK, UK","2023-12-29","38","44","35"
"UK000003005","LERWICK, UK","2023-12-30","40","44","37"
"UK000003005","LERWICK, UK","2023-12-31","43","43","39"
"UKE00105856","AUCHINCRUIVE, UK","2023-01-01",,"43","36"
"UKE00105856","AUCHINCRUIVE, UK","2023-01-02",,"54","28"
"UKE00105856","AUCHINCRUIVE, UK","2023-01-03",,"51","28"
"UKE00105856","AUCHINCRUIVE, UK","2023-01-04",,"52","43"
"UKE00105856","AUCHINCRUIVE, UK","2023-01-05",,"51","40"
"UKE00105856","AUCHINCRUIVE, UK","2023-01-06",,"48","45"
"UKE00105856","AUCHINCRUIVE, UK","2023-01-07",,"46","42"
"UKE00105856","AUCHINCRUIVE, UK","2023-01-08",,"45","42"
"UKE00105856","AUCHINCRUIVE, UK","2023-01-09",,"54","38"
"UKE00105856","AUCHINCRUIVE, UK","2023-01-10",,"46","40"
"UKE00105856","AUCHINCRUIVE, UK","2023-01-11",,"48","42"
"UKE00105856","AUCHINCRUIVE, UK","2023-01-12",,"48","39"
"UKE00105856","AUCHINCRUIVE, UK","2023-01-13",,"44","43"
"UKE00105856","AUCHINCRUIVE, UK","2023-01-14",,"45","41"
"UKE00105856","AUCHINCRUIVE, UK","2023-01-15",,"39","40"
"UKE00105856","AUCHINCRUIVE, UK","2023-01-16",,"39","25"
"UKE00105856","AUCHINCRUIVE, UK","2023-01-17",,"42","26"
"UKE00105856","AUCHINCRUIVE, UK","2023-01-18",,"42","28"
"UKE00105856","AUCHINCRUIVE, UK","2023-01-19",,"42","32"
"UKE00105856","AUCHINCRUIVE, UK","2023-01-20",,"46","26"
"UKE00105856","AUCHINCRUIVE, UK","2023-01-21",,"48","27"
"UKE00105856","AUCHINCRUIVE, UK","2023-01-22",,"49","38"
"UKE00105856","AUCHINCRUIVE, UK","2023-01-23",,"51","44"
"UKE00105856","AUCHINCRUIVE, UK","2023-01-24",,"48","43"
"UKE00105856","AUCHINCRUIVE, UK","2023-01-25",,"47","46"
"UKE00105856","AUCHINCRUIVE, UK","2023-01-26",,"43","29"
"UKE00105856","AUCHINCRUIVE, UK","2023-01-27",,"46","26"
"UKE00105856","AUCHINCRUIVE, UK","2023-01-28",,"50","29"
"UKE00105856","AUCHINCRUIVE, UK","2023-01-29",,"48","39"
"UKE00105856","AUCHINCRUIVE, UK","2023-01-30",,"47","42"
"UKE00105856","AUCHINCRUIVE, UK","2023-01-31",,"50","43"
"UKE00105856","AUCHINCRUIVE, UK","2023-02-01",,"51","41"
"UKE00105856","AUCHINCRUIVE, UK","2023-02-02",,"51","44"
"UKE00105856","AUCHINCRUIVE, UK","2023-02-03",,"50","45"
"UKE00105856","AUCHINCRUIVE, UK","2023-02-04",,"45","47"
"UKE00105856","AUCHINCRUIVE, UK","2023-02-05",,"47","31"
"UKE00105856","AUCHINCRUIVE, UK","2023-02-06",,"48","32"
"UKE00105856","AUCHINCRUIVE, UK","2023-02-07",,"48","43"
"UKE00105856","AUCHINCRUIVE, UK","2023-02-08",,"47","39"
"UKE00105856","AUCHINCRUIVE, UK","2023-02-09",,"50","38"
"UKE00105856","AUCHINCRUIVE, UK","2023-02-10",,"49","41"
"UKE00105856","AUCHINCRUIVE, UK","2023-02-11",,"49","46"
"UKE00105856","AUCHINCRUIVE, UK","2023-02-12",,"50","45"
"UKE00105856","AUCHINCRUIVE, UK","2023-02-13",,"51","34"
"UKE00105856","AUCHINCRUIVE, UK","2023-02-14",,"49","37"
"UKE00105856","AUCHINCRUIVE, UK","2023-02-15",,"53","44"
"UKE00105856","AUCHINCRUIVE, UK","2023-02-16",,"51","42"
"UKE00105856","AUCHINCRUIVE, UK","2023-02-17",,"50","44"
"UKE00105856","AUCHINCRUIVE, UK","2023-02-18",,"52","42"
"UKE00105856","AUCHINCRUIVE, UK","2023-02-19",,"53","39"
"UKE00105856","AUCHINCRUIVE, UK","2023-02-20",,"50","45"
"UKE00105856","AUCHINCRUIVE, UK","2023-02-21",,"49","48"
"UKE00105856","AUCHINCRUIVE, UK","2023-02-22",,"47","42"
"UKE00105856","AUCHINCRUIVE, UK","2023-02-23",,"54","27"
"UKE00105856","AUCHINCRUIVE, UK","2023-02-24",,"46","32"
"UKE00105856","AUCHINCRUIVE, UK","2023-02-25",,"49","27"
"UKE00105856","AUCHINCRUIVE, UK","2023-02-26",,"44","32"
"UKE00105856","AUCHINCRUIVE, UK","2023-02-27",,"45","30"
"UKE00105856","AUCHINCRUIVE, UK","2023-02-28",,"49","36"
"UKE00105856","AUCHINCRUIVE, UK","2023-03-01",,"47","38"
"UKE00105856","AUCHINCRUIVE, UK","2023-03-02",,"43","34"
"UKE00105856","AUCHINCRUIVE, UK","2023-03-03",,"45","37"
"UKE00105856","AUCHINCRUIVE, UK","2023-03-04",,"46","35"
"UKE00105856","AUCHINCRUIVE, UK","2023-03-05",,"45","35"
"UKE00105856","AUCHINCRUIVE, UK","2023-03-06",,"41","34"
"UKE00105856","AUCHINCRUIVE, UK","2023-03-07",,"44","22"
"UKE00105856","AUCHINCRUIVE, UK","2023-03-08",,"40","22"
"UKE00105856","AUCHINCRUIVE, UK","2023-03-09",,"44","25"
"UKE00105856","AUCHINCRUIVE, UK","2023-03-10",,"49","28"
"UKE00105856","AUCHINCRUIVE, UK","2023-03-11",,"52","31"
"UKE00105856","AUCHINCRUIVE, UK","2023-03-12",,"53","35"
"UKE00105856","AUCHINCRUIVE, UK","2023-03-13",,"43","47"
"UKE00105856","AUCHINCRUIVE, UK","2023-03-14",,"49","29"
"UKE00105856","AUCHINCRUIVE, UK","2023-03-15",,"55","25"
"UKE00105856","AUCHINCRUIVE, UK","2023-03-16",,"55","35"
"UKE00105856","AUCHINCRUIVE, UK","2023-03-17",,"55","44"
"UKE00105856","AUCHINCRUIVE, UK","2023-03-18",,"50","47"
"UKE00105856","AUCHINCRUIVE, UK","2023-03-19",,"55","43"
"UKE00105856","AUCHINCRUIVE, UK","2023-03-20",,"57","42"
"UKE00105856","AUCHINCRUIVE, UK","2023-03-21",,"54","47"
"UKE00105856","AUCHINCRUIVE, UK","2023-03-22",,"57","44"
"UKE00105856","AUCHINCRUIVE, UK","2023-03-23",,"56","42"
"UKE00105856","AUCHINCRUIVE, UK","2023-03-24",,"53","42"
"UKE00105856","AUCHINCRUIVE, UK","2023-03-25",,"50","43"
"UKE00105856","AUCHINCRUIVE, UK","2023-03-26",,"49","37"
"UKE00105856","AUCHINCRUIVE, UK","2023-03-27",,"52","28"
"UKE00105856","AUCHINCRUIVE, UK","2023-03-28",,"56","35"
"UKE00105856","AUCHINCRUIVE, UK","2023-03-29",,"60","45"
"UKE00105856","AUCHINCRUIVE, UK","2023-03-30",,"60","46"
"UKE00105856","AUCHINCRUIVE, UK","2023-03-31",,"49","43"
"UKE00105856","AUCHINCRUIVE, UK","2023-04-01",,"56","40"
"UKE00105856","AUCHINCRUIVE, UK","2023-04-02",,"53","33"
"UKE00105856","AUCHINCRUIVE, UK","2023-04-03",,"55","34"
"UKE00105856","AUCHINCRUIVE, UK","2023-04-04",,"54","36"
"UKE00105856","AUCHINCRUIVE, UK","2023-04-05",,"52","47"
"UKE00105856","AUCHINCRUIVE, UK","2023-04-06",,"58","44"
"UKE00105856","AUCHINCRUIVE, UK","2023-04-07",,"61","31"
"UKE00105856","AUCHINCRUIVE, UK","2023-04-08",,"54","35"
"UKE00105856","AUCHINCRUIVE, UK","2023-04-09",,"54","41"
"UKE00105856","AUCHINCRUIVE, UK","2023-04-10",,"52","47"
"UKE00105856","AUCHINCRUIVE, UK","2023-04-11",,"52","41"
"UKE00105856","AUCHINCRUIVE, UK","2023-04-12",,"51","37"
"UKE00105856","AUCHINCRUIVE, UK","2023-04-13",,"53","40"
"UKE00105856","AUCHINCRUIVE, UK","2023-04-14",,"56","35"
"UKE00105856","AUCHINCRUIVE, UK","2023-04-15",,"57","33"
"UKE00105856","AUCHINCRUIVE, UK","2023-04-16",,"60","45"
"UKE00105856","AUCHINCRUIVE, UK","2023-04-17",,"64","49"
"UKE00105856","AUCHINCRUIVE, UK","2023-04-18",,"62","45"
"UKE00105856","AUCHINCRUIVE, UK","2023-04-19",,"63","38"
"UKE00105856","AUCHINCRUIVE, UK","2023-04-20",,"63","38"
"UKE00105856","AUCHINCRUIVE, UK","2023-04-21",,"52","37"
"UKE00105856","AUCHINCRUIVE, UK","2023-04-22",,"53","42"
"UKE00105856","AUCHINCRUIVE, UK","2023-04-23",,"52","44"
"UKE00105856","AUCHINCRUIVE, UK","2023-04-24",,"51","36"
"UKE00105856","AUCHINCRUIVE, UK","2023-04-25",,"54","30"
"UKE00105856","AUCHINCRUIVE, UK","2023-04-26",,"53","31"
"UKE00105856","AUCHINCRUIVE, UK","2023-04-27",,"56","40"
"UKE00105856","AUCHINCRUIVE, UK","2023-04-28",,"53","44"
"UKE00105856","AUCHINCRUIVE, UK","2023-04-29",,"60","46"
"UKE00105856","AUCHINCRUIVE, UK","2023-04-30",,"58","48"
"UKE00105856","AUCHINCRUIVE, UK","2023-05-01",,"58","49"
"UKE00105856","AUCHINCRUIVE, UK","2023-05-02",,"63","45"
"UKE00105856","AUCHINCRUIVE, UK","2023-05-03",,"60","48"
"UKE00105856","AUCHINCRUIVE, UK","2023-05-04",,"64","44"
"UKE00105856","AUCHINCRUIVE, UK","2023-05-05",,"60","46"
"UKE00105856","AUCHINCRUIVE, UK","2023-05-06",,"66","48"
"UKE00105856","AUCHINCRUIVE, UK","2023-05-07",,"61","43"
"UKE00105856","AUCHINCRUIVE, UK","2023-05-08",,"61","53"
"UKE00105856","AUCHINCRUIVE, UK","2023-05-09",,"61","48"
"UKE00105856","AUCHINCRUIVE, UK","2023-05-10",,"66","45"
"UKE00105856","AUCHINCRUIVE, UK","2023-05-11",,"63","47"
"UKE00105856","AUCHINCRUIVE, UK","2023-05-12",,"58","44"
"UKE00105856","AUCHINCRUIVE, UK","2023-05-13",,"56","41"
"UKE00105856","AUCHINCRUIVE, UK","2023-05-14",,"56","43"
"UKE00105856","AUCHINCRUIVE, UK","2023-05-15",,"58","44"
"UKE00105856","AUCHINCRUIVE, UK","2023-05-16",,"59","46"
"UKE00105856","AUCHINCRUIVE, UK","2023-05-17",,"59","49"
"UKE00105856","AUCHINCRUIVE, UK","2023-05-18",,"62","48"
"UKE00105856","AUCHINCRUIVE, UK","2023-05-19",,"59","47"
"UKE00105856","AUCHINCRUIVE, UK","2023-05-20",,"61","49"
"UKE00105856","AUCHINCRUIVE, UK","2023-05-21",,"58","52"
"UKE00105856","AUCHINCRUIVE, UK","2023-05-22",,"58","49"
"UKE00105856","AUCHINCRUIVE, UK","2023-05-23",,"59","47"
"UKE00105856","AUCHINCRUIVE, UK","2023-05-24",,"62","48"
"UKE00105856","AUCHINCRUIVE, UK","2023-05-25",,"63","40"
"UKE00105856","AUCHINCRUIVE, UK","2023-05-26",,"63","44"
"UKE00105856","AUCHINCRUIVE, UK","2023-05-27",,"60","43"
"UKE00105856","AUCHINCRUIVE, UK","2023-05-28",,"63","38"
"UKE00105856","AUCHINCRUIVE, UK","2023-05-29",,"67","40"
"UKE00105856","AUCHINCRUIVE, UK","2023-05-30",,"69","41"
"UKE00105856","AUCHINCRUIVE, UK","2023-05-31",,"69","45"
"UKE00105856","AUCHINCRUIVE, UK","2023-06-01",,"65","46"
"UKE00105856","AUCHINCRUIVE, UK","2023-06-02",,"66","40"
"UKE00105856","AUCHINCRUIVE, UK","2023-06-03",,"68","42"
"UKE00105856","AUCHINCRUIVE, UK","2023-06-04",,"73","45"
"UKE00105856","AUCHINCRUIVE, UK","2023-06-05",,"63","45"
"UKE00105856","AUCHINCRUIVE, UK","2023-06-06",,"70","46"
"UKE00105856","AUCHINCRUIVE, UK","2023-06-07",,"70","43"
"UKE00105856","AUCHINCRUIVE, UK","2023-06-08",,"77","45"
"UKE00105856","AUCHINCRUIVE, UK","2023-06-09",,"86","42"
"UKE00105856","AUCHINCRUIVE, UK","2023-06-10",,"77","48"
"UKE00105856","AUCHINCRUIVE, UK","2023-06-11",,"78","60"
"UKE00105856","AUCHINCRUIVE, UK","2023-06-12",,"83","58"
"UKE00105856","AUCHINCRUIVE, UK","2023-06-13",,"82","56"
